Abs 3DP profit,Relative 3DP profit,service level1,service level2,service level3,mean shortfall,DB Retainer Rate
35.464851016039,0.065270676416149,0.873567467652495,0.255990834522211,0.5,0.134588623088737,0.791392813933719
37.9178478339453,0.0610481592982847,0.879908501715593,0.257439774808209,0.5,0.160838991579656,0.83813420329532
30.2075833933285,0.0766302548824892,0.857853589196873,0.21831218173434,0.5,0.161143112056162,0.938367919105158
13.8409208129582,0.16724427847659,0.767812026275897,0.173019691074711,0.5,0.154800697973737,0.578683246145092
49.9242819195154,0.0463665119619869,0.903329322101885,0.306127328237959,0.5,0.00485853371434899,0.580374538804761
37.0349764474611,0.0625034774383798,0.877790389708664,0.418314667140445,0.5,0.120247515241245,0.931684117898837
24.7545726356054,0.0935105949470253,0.836902800658979,0.489299441965861,0.5,0.147779413364677,0.765146680072378
55.4838000494655,0.0417205528956396,0.911201629327902,0.394777576753985,0.5,0.213349340026493,0.502874814464382
23.0355366669681,0.100488859811725,0.828709677419355,0.433722379287992,0.5,0.0551343548163946,0.689736682764805
43.9371191380376,0.0526847198957752,0.892969984202212,0.362705442052063,0.5,0.00320634027028876,0.881167511879666
25.2370641379825,0.0917228248959018,0.838903743315508,0.201275543339883,0.5,0.205584387580345,0.702605732830514
41.2826742627346,0.0560723077212169,0.887534408179316,0.0417191460938063,0.5,0.0592942184076363,0.990018968168116
30.2075833933285,0.0766302548824892,0.857853589196873,0.11927391216494,0.5,0.174448333625231,0.648749523372561
35.8404936588516,0.0645865773180588,0.874718679669917,0.207735238131567,0.5,0.0926148844699771,0.599094945913434
43.9219853445795,0.052702872983871,0.892715756136184,0.487963138097453,0.5,0.021520905191744,0.68038206574459
33.7408312958435,0.068605743424584,0.868779948396609,0.110188498584448,0.5,0.0174751711761165,0.783449618174896
38.8602547894583,0.0595676695213732,0.882172915072686,0.33534751936093,0.5,0.0101053183805828,0.722387004384018
46.8141994318317,0.0494468525128903,0.898091758018676,0.304083320670521,0.5,0.0120766187987658,0.709302645647524
42.3864571156427,0.0546121325615708,0.889729299363057,0.482428441738903,0.5,0.122084059892851,0.761820882805272
46.9822670453275,0.0492699684453611,0.898369359120212,0.401948099551793,0.5,0.0925365922589157,0.930360978311385
25.2370641379825,0.0917228248959018,0.838903743315508,0.404244467615814,0.5,0.189047989067736,0.876395728163537
35.464851016039,0.065270676416149,0.873567467652495,0.268385056704481,0.5,0.139091385666554,0.551521342122658
37.9178478339453,0.0610481592982847,0.879908501715593,0.316618067642447,0.5,0.165868658914309,0.665915552854581
48.7816859893889,0.0474525381373317,0.901374292643492,0.189150774852979,0.5,0,0.544833650815943
25.0070693534308,0.0925664172038312,0.837873754152824,0.216792397296103,0.5,0.0597802819164245,0.900639286716783
47.0794614071686,0.0491682518369326,0.898475120385233,0.211743101717357,0.5,0.0552847848099447,0.574757252070697
29.5134619001461,0.0784325072621641,0.855648535564854,0.494028921024151,0.5,0.119988394577219,0.543714202359767
33.8602736490476,0.0683637361826201,0.869341185130659,0.287560546881684,0.5,0.0735470443978869,0.574873531409029
51.8061581891369,0.0446822326867736,0.906147540983607,0.192006755216043,0.5,0.181068821842274,0.557169842488944
24.4052042417165,0.0948492293646958,0.835332252836305,0.412027652423268,0.5,0.24353054686039,0.838572956201059
14.8828507037462,0.155535714285714,0.776752767527675,0.387431568514334,0.5,0.244843644347561,0.985653179851291
25.2370641379825,0.0917228248959018,0.838903743315508,0.059286501337428,0.5,0.122146829454752,0.772479146760839
26.1397471095472,0.0885553637957484,0.842799188640974,0.420068742020222,0.5,0.288766807131323,0.763904916004212
26.8365876551697,0.0862559295748951,0.845473110959837,0.377406053845791,0.5,0.137673079003475,0.963475817412739
29.5134619001461,0.0784325072621641,0.855648535564854,0.308101853188137,0.5,0.0842155307893066,0.651238872551733
24.7545726356054,0.0935105949470253,0.836902800658979,0.247518734711708,0.5,0.145709742981478,0.609414163080844
44.9682191408989,0.051476684179149,0.894757744241461,0.176650523037555,0.5,0.00134150779489184,0.719292715522576
25.4323122529644,0.0910186534275898,0.839656878917849,0.32197661749048,0.5,0.256607386411115,0.802377201499494
42.3864571156427,0.0546121325615708,0.889729299363057,0.496499229906258,0.5,0.12220390117389,0.811820184441294
34.8031059345535,0.0665117308543604,0.871851851851852,0.0838979190403829,0.5,0.00155605496752443,0.701044444555178
55.4838000494655,0.0417205528956396,0.911201629327902,0.415083917002128,0.5,0.21199034215129,0.712906811455635
25.2370641379825,0.0917228248959018,0.838903743315508,0.258723581527018,0.5,0.189206727265464,0.790008905731598
41.2826742627346,0.0560723077212169,0.887534408179316,0.0305501402338111,0.5,0.0572091295454361,0.744232635808364
13.8409208129582,0.16724427847659,0.767812026275897,0.107374906354061,0.5,0.195431011830022,0.789320228525929
35.8404936588516,0.0645865773180588,0.874718679669917,0.0149094251946922,0.5,0.189268055166163,0.951010541007987
43.9219853445795,0.052702872983871,0.892715756136184,0.330510229010352,0.5,0.237346598274242,0.673603093110037
33.7408312958435,0.068605743424584,0.868779948396609,0.378458311555396,0.5,0.197202621086237,0.785617489168862
51.8061581891369,0.0446822326867736,0.906147540983607,0.413898526715052,0.5,0.23970599914613,0.754958693385281
34.0115344935478,0.0680596994309078,0.869805075395366,0.236401327897245,0.5,0.134393928507629,0.855282765627284
26.1657595697646,0.0884673272580881,0.842818428184282,0.467459686559801,0.5,0.288336264089501,0.700359274067926
14.1927222281507,0.163098719019772,0.770875763747454,0.0584197115780509,0.5,0.371344085086051,0.770887292562109
17.6421241727606,0.131209529654534,0.797598627787307,0.0481543954497124,0.5,0.281729914667499,0.606178325807306
25.2370641379825,0.0917228248959018,0.838903743315508,0.211415641904715,0.5,0.207095667949894,0.710020681914845
49.9242819195154,0.0463665119619869,0.903329322101885,0.178189568909011,0.5,0.0518030867866507,0.999777901615061
33.7408312958435,0.068605743424584,0.868779948396609,0.472634375080971,0.5,0.0487408535162192,0.84544676636878
37.0349764474611,0.0625034774383798,0.877790389708664,0.148696814047459,0.5,0.160586729731167,0.824943798783525
29.8598325117301,0.0775226992283183,0.856686768357574,0.414731965185417,0.5,0.15957325242251,0.99263038200394
32.8615424939388,0.0704414534175252,0.866325785244704,0.323445067317326,0.5,0.0502746037081219,0.851391448817159
44.1972746142045,0.0523746053352996,0.893215576073866,0.0338317900416882,0.5,0.195414325966608,0.987909621315556
55.4838000494655,0.0417205528956396,0.911201629327902,0.271993909221507,0.5,0.24925156977313,0.748237318082744
26.1657595697646,0.0884673272580881,0.842818428184282,0.389096966726406,0.5,0.153050886127729,0.899601917824576
23.0355366669681,0.100488859811725,0.828709677419355,0.0613457845845183,0.5,0.0983336074281019,0.899761358376084
14.8828507037462,0.155535714285714,0.776752767527675,0.207450481317248,0.5,0.143236850931013,0.873820815096926
48.2955243689631,0.0479302139289417,0.900529963310232,0.357363576399915,0.5,0.041817392315302,0.658320571385457
13.8409208129582,0.16724427847659,0.767812026275897,0.249703866535954,0.5,0.195590090792389,0.953608054065603
48.7816859893889,0.0474525381373317,0.901374292643492,0.261038190620744,0.5,0.0537230474772952,0.545448136468562
40.3405718496081,0.0573818046864724,0.885412592882284,0.285808602462793,0.5,0.0368280963522711,0.96133130217396
24.7545726356054,0.0935105949470253,0.836902800658979,0.25518773055951,0.5,0.185704772426633,0.94853549977747
44.9682191408989,0.051476684179149,0.894757744241461,0.190051091967749,0.5,0.0417473451740134,0.650130825544776
46.8141994318317,0.0494468525128903,0.898091758018676,0.180918458579024,0.5,0.0354391906148259,0.792949390589395
51.8061581891369,0.0446822326867736,0.906147540983607,0.329019341880454,0.5,0.0484654871076145,0.814032000866574
17.6421241727606,0.131209529654534,0.797598627787307,0.0473841823125181,0.5,0.159916223944324,0.587467436296168
25.2370641379825,0.0917228248959018,0.838903743315508,0.247394082189104,0.5,0.0368405229951232,0.5533405698651
35.8404936588516,0.0645865773180588,0.874718679669917,0.362797966348326,0.5,0.262252107229035,0.9640426818168
26.8365876551697,0.0862559295748951,0.845473110959837,0.0708737140067928,0.5,0.219074345300812,0.994676782498756
44.9682191408989,0.051476684179149,0.894757744241461,0.0611422222655169,0.5,0.259517240401368,0.750535130920278
51.8061581891369,0.0446822326867736,0.906147540983607,0.0338058130417361,0.5,0.249297646032162,0.871739740198512
13.7633378844449,0.168187022236152,0.767143933685004,0.388631735493993,0.5,0.407862465770977,0.758397981097872
44.1972746142045,0.0523746053352996,0.893215576073866,0.403430822727894,0.5,0.37524835351297,0.566171175784086
23.0355366669681,0.100488859811725,0.828709677419355,0.254446968726426,0.5,0.304394993588261,0.837790676250903
47.5787692958342,0.0486522633744856,0.899408284023669,0.491877241615038,0.5,0.284805449010668,0.716397243424604
14.8828507037462,0.155535714285714,0.776752767527675,0.253722822903513,0.5,0.343205414305726,0.829791123444074
37.9178478339453,0.0610481592982847,0.879908501715593,0.426095069926843,0.5,0.215876064022375,0.545041467390549
48.7816859893889,0.0474525381373317,0.901374292643492,0.107522777417221,0.5,0.388763694161049,0.526599421878163
29.5134619001461,0.0784325072621641,0.855648535564854,0.317690303422067,0.5,0.439128209883294,0.924103088030331
37.0349764474611,0.0625034774383798,0.877790389708664,0.385164500964433,0.5,0.456525468221711,0.573211538005247
51.8061581891369,0.0446822326867736,0.906147540983607,0.157525945437974,0.5,0.36680182064829,0.926755526469319
42.3864571156427,0.0546121325615708,0.889729299363057,0.0411138080523492,0.5,0.372148037910183,0.902966673649954
55.4838000494655,0.0417205528956396,0.911201629327902,0.0190037595404748,0.5,0.507008729232871,0.810337259677913
23.0355366669681,0.100488859811725,0.828709677419355,0.145748661586967,0.5,0.414850762939718,0.595527284100868
41.2826742627346,0.0560723077212169,0.887534408179316,0.146929307719647,0.5,0.417116313043201,0.818778559211223
35.464851016039,0.065270676416149,0.873567467652495,0.249507010047285,0.5,0.475982332434043,0.695241840224615
49.614415133894,0.0466560939712348,0.902755267423015,0.146613484078281,0.5,0.379396404557914,0.799575579529294
37.0349764474611,0.0625034774383798,0.877790389708664,0.281562012698601,0.5,0.243031548293928,0.897448213696448
21.4128288958292,0.108104110207769,0.82051282051282,0.42006235761766,0.5,0.380286468258748,0.888719086852033
42.3864571156427,0.0546121325615708,0.889729299363057,0.189486308937883,0.5,0.218668804164905,0.657050879122493
34.8031059345535,0.0665117308543604,0.871851851851852,0.175462400921595,0.5,0.252149113171468,0.84109568343898
13.7633378844449,0.168187022236152,0.767143933685004,0.430650337795897,0.5,0.400075182523554,0.940024980309372
26.1657595697646,0.0884673272580881,0.842818428184282,0.470538441602343,0.5,0.334075773405365,0.895713109135284
25.5780272073656,0.0905001310714152,0.840330350997935,0.260216831675753,0.5,0.317633689247292,0.770544096613282
24.4052042417165,0.0948492293646958,0.835332252836305,0.326614584854576,0.5,0.308067354600783,0.622409849341539
26.1397471095472,0.0885553637957484,0.842799188640974,0.424201593636298,0.5,0.37536756132715,0.907615665636347
35.464851016039,0.065270676416149,0.873567467652495,0.190175611578565,0.5,0.212420809496191,0.630299981458449
40.8860733115219,0.0566162173896629,0.886524822695036,0.0242402380664618,0.5,0.0550466381690073,0.936177036153616
35.8404936588516,0.0645865773180588,0.874718679669917,0.102315565986007,0.5,0.0542390128369096,0.70222143488373
25.0070693534308,0.0925664172038312,0.837873754152824,0.280662674254591,0.5,0.136217013382257,0.892402530773482
26.8365876551697,0.0862559295748951,0.845473110959837,0.0116444595541478,0.5,0.189185386793679,0.910336462584804
47.0794614071686,0.0491682518369326,0.898475120385233,0.0462732380218977,0.5,0.0601774776604275,0.540369540440775
44.9682191408989,0.051476684179149,0.894757744241461,0.254384663176704,0.5,0.0533215461197762,0.673033890559526
46.8141994318317,0.0494468525128903,0.898091758018676,0.355654799762571,0.5,0.0481993187594317,0.756786015593982
55.4838000494655,0.0417205528956396,0.911201629327902,0.144127909819935,0.5,0.245339364854193,0.528610323996072
35.4273579897363,0.0653397528397528,0.873507462686567,0.42820406164683,0.5,0.175565391014651,0.868134288679599
13.3050291886492,0.173980438674244,0.762891685171478,0.483555444110341,0.5,0.158940815871412,0.862519090833427
13.8409208129582,0.16724427847659,0.767812026275897,0.427021798432639,0.5,0.168606130620434,0.582618287841227
40.8860733115219,0.0566162173896629,0.886524822695036,0.4755177333319,0.5,0.014484399244532,0.810048555824103
25.0070693534308,0.0925664172038312,0.837873754152824,0.425943846514572,0.5,0.096491326528857,0.92130150847453
37.0349764474611,0.0625034774383798,0.877790389708664,0.0750623037557194,0.5,0.133422917401125,0.738659312567656
24.7545726356054,0.0935105949470253,0.836902800658979,0.0020774265741173,0.5,0.159430163163318,0.516137046145461
46.8141994318317,0.0494468525128903,0.898091758018676,0.12273717420259,0.5,0.0146658163996151,0.609760938998736
27.7757221441081,0.083339500690744,0.849255583126551,0.329436474815345,0.5,0.164542904373663,0.707050024888467
47.5787692958342,0.0486522633744856,0.899408284023669,0.403729042838559,0.5,0.0204774296138451,0.501676051344023
14.1927222281507,0.163098719019772,0.770875763747454,0.403536733196211,0.5,0.206013468504549,0.517822609794974
41.2826742627346,0.0560723077212169,0.887534408179316,0.361785709728566,0.5,0.0710317631097407,0.801709213172879
49.9242819195154,0.0463665119619869,0.903329322101885,0.404177269471928,0.5,0.0518336171587284,0.575122225164479
40.8860733115219,0.0566162173896629,0.886524822695036,0.434429637689235,0.5,0.0856111037423917,0.703123199398013
48.7816859893889,0.0474525381373317,0.901374292643492,0.227807719432558,0.5,0.0550778064114693,0.967194550612694
47.0794614071686,0.0491682518369326,0.898475120385233,0.299665553475145,0.5,0.113206670767678,0.825116716898743
21.4128288958292,0.108104110207769,0.82051282051282,0.0479139125397157,0.5,0.25874588666562,0.818902264129323
44.9682191408989,0.051476684179149,0.894757744241461,0.2107076684368,0.5,0.103368527566843,0.731624694289303
44.1972746142045,0.0523746053352996,0.893215576073866,0.327578281400519,0.5,0.234619777333766,0.656921276574313
55.4838000494655,0.0417205528956396,0.911201629327902,0.424630091995532,0.5,0.281429324246554,0.790865238948266
26.1397471095472,0.0885553637957484,0.842799188640974,0.444193957019992,0.5,0.249390307936955,0.739631077166537
30.2075833933285,0.0766302548824892,0.857853589196873,0.336376597983441,0.5,0.266300785440804,0.553896799505649
49.9242819195154,0.0463665119619869,0.903329322101885,0.165062406249962,0.5,0,0.511380430980577
26.8365876551697,0.0862559295748951,0.845473110959837,0.456456396866741,0.5,0.130801351853748,0.914493077331086
19.7798168678419,0.117029132791328,0.81117182756527,0.118535294105646,0.5,0.00550403068898283,0.943462202457248
33.8602736490476,0.0683637361826201,0.869341185130659,0.232345760622163,0.5,0.123893925260392,0.949422875957805
13.7633378844449,0.168187022236152,0.767143933685004,0.104153604590287,0.5,0.161940965637139,0.838781769733041
34.0115344935478,0.0680596994309078,0.869805075395366,0.384997984848947,0.5,0.177118462207371,0.536447987478645
25.5780272073656,0.0905001310714152,0.840330350997935,0.433088055907662,0.5,0.104474984033501,0.683547580146168
47.5787692958342,0.0486522633744856,0.899408284023669,0.461707769556545,0.5,0.00632388889664033,0.779664334097314
14.1927222281507,0.163098719019772,0.770875763747454,0.202467399820067,0.5,0.19857717533091,0.892220657453517
37.9178478339453,0.0610481592982847,0.879908501715593,0.498253013996584,0.5,0.169084174513619,0.8003245630748
13.8409208129582,0.16724427847659,0.767812026275897,0.188919970125448,0.5,0.390949505619067,0.642878073187553
29.5134619001461,0.0784325072621641,0.855648535564854,0.180787668455823,0.5,0.341555545179199,0.684635557337189
37.0349764474611,0.0625034774383798,0.877790389708664,0.36042361827563,0.5,0.364141319291332,0.633450628035041
22.5942694591924,0.102451412248385,0.826482585503608,0.0707912711270716,0.5,0.326966105402264,0.702481047583628
13.7633378844449,0.168187022236152,0.767143933685004,0.455497891278771,0.5,0.404597363421418,0.852130081214122
24.4052042417165,0.0948492293646958,0.835332252836305,0.069335523526407,0.5,0.332418528801295,0.638287672137152
47.5787692958342,0.0486522633744856,0.899408284023669,0.0379526977829096,0.5,0.282058777504877,0.936643657463399
41.2826742627346,0.0560723077212169,0.887534408179316,0.0168334467819121,0.5,0.319712819714138,0.629202501935959
26.1397471095472,0.0885553637957484,0.842799188640974,0.298419799383258,0.5,0.404326099932669,0.925791373831734
35.464851016039,0.065270676416149,0.873567467652495,0.408628899949079,0.5,0.387341217676442,0.944214507810579
48.2955243689631,0.0479302139289417,0.900529963310232,0.039382964248423,0.5,0.0130496978716672,0.511347269476892
43.9219853445795,0.052702872983871,0.892715756136184,0.390682702211775,0.5,0.0388478984634333,0.613902135343929
24.7545726356054,0.0935105949470253,0.836902800658979,0.307048185000399,0.5,0.192492482351325,0.732967239668317
21.4128288958292,0.108104110207769,0.82051282051282,0.23029762912496,0.5,0.104974320270383,0.729587707443832
33.8602736490476,0.0683637361826201,0.869341185130659,0.207825338265688,0.5,0.0948102095523367,0.577259701891463
25.4323122529644,0.0910186534275898,0.839656878917849,0.160272413341138,0.5,0.205826489864377,0.713253548532446
34.8031059345535,0.0665117308543604,0.871851851851852,0.319117292478281,0.5,0.037051894163237,0.860905841974451
23.0355366669681,0.100488859811725,0.828709677419355,0.485502234263976,0.5,0.107361433853135,0.776011714151675
49.614415133894,0.0466560939712348,0.902755267423015,0.368617352485997,0.5,0.0318280629607462,0.637053442391818
30.2075833933285,0.0766302548824892,0.857853589196873,0.381119411607558,0.5,0.214060024337933,0.602654480016337
48.7816859893889,0.0474525381373317,0.901374292643492,0.282727461178003,0.5,0.063486926662545,0.808294528467011
40.3405718496081,0.0573818046864724,0.885412592882284,0.389052496051783,0.5,0.0973136560314318,0.538097126501958
47.0794614071686,0.0491682518369326,0.898475120385233,0.073786971549573,0.5,0.0390390949741495,0.524665491660309
43.9219853445795,0.052702872983871,0.892715756136184,0.434461206935109,0.5,0.117756678423544,0.52459593479836
33.8602736490476,0.0683637361826201,0.869341185130659,0.221595517547975,0.5,0.0615345740905758,0.942131011058154
25.5780272073656,0.0905001310714152,0.840330350997935,0.342649726693762,0.5,0.216798100132931,0.901479848480498
23.0355366669681,0.100488859811725,0.828709677419355,0.449939969328909,0.5,0.190995872910415,0.966023250068499
43.9371191380376,0.0526847198957752,0.892969984202212,0.403319828164425,0.5,0.108118616477194,0.833735238703505
35.4273579897363,0.0653397528397528,0.873507462686567,0.384082169053291,0.5,0.0479165301894705,0.830229527220028
35.464851016039,0.065270676416149,0.873567467652495,0.275373563046339,0.5,0.0712254000792759,0.857249057464356
35.8404936588516,0.0645865773180588,0.874718679669917,0.0180865211707086,0.5,0.0218092503711787,0.522941549424413
48.7816859893889,0.0474525381373317,0.901374292643492,0.167960809640238,0.5,0.0452543219712416,0.841983529079428
32.8615424939388,0.0704414534175252,0.866325785244704,0.0111318954285395,0.5,0.0311132273910718,0.63842444347305
46.8141994318317,0.0494468525128903,0.898091758018676,0.0349705262885355,0.5,0.0237748262256662,0.88762639555509
27.7757221441081,0.083339500690744,0.849255583126551,0.335125818250563,0.5,0.184425056717139,0.950545173896018
34.0115344935478,0.0680596994309078,0.869805075395366,0.361037825877737,0.5,0.221467652805919,0.761460703247958
26.1657595697646,0.0884673272580881,0.842818428184282,0.218863565512966,0.5,0.145493942274717,0.84420160209245
34.8171535632503,0.0664848954584879,0.871804371989626,0.348458529278946,0.5,0.109911618679231,0.859328836443808
43.9371191380376,0.0526847198957752,0.892969984202212,0.407926233721176,0.5,0.0328705798567989,0.648023091437588
49.614415133894,0.0466560939712348,0.902755267423015,0.300953025747081,0.5,0.026334269537199,0.888039364905718
48.7816859893889,0.0474525381373317,0.901374292643492,0.249893165078541,0.5,0.0751208776406608,0.649262421557858
22.8384079134356,0.101356225161958,0.827818824285255,0.21183387846423,0.5,0.202665222824058,0.775093916207122
21.4128288958292,0.108104110207769,0.82051282051282,0.0757351714213353,0.5,0.292984706821855,0.927486471622187
22.5942694591924,0.102451412248385,0.826482585503608,0.216957312945259,0.5,0.306537855310813,0.90600414894679
55.4838000494655,0.0417205528956396,0.911201629327902,0.347455703715219,0.5,0.333530839586478,0.559167564389816
14.8828507037462,0.155535714285714,0.776752767527675,0.106990000800658,0.5,0.317841950791804,0.917297047287638
35.464851016039,0.065270676416149,0.873567467652495,0.235036426222855,0.5,0.169249938093083,0.576388482054769
37.9178478339453,0.0610481592982847,0.879908501715593,0.0335822968231962,0.5,0.18992462529803,0.767226694147335
30.2075833933285,0.0766302548824892,0.857853589196873,0.392042340509762,0.5,0.310853751290158,0.650739700775931
13.3050291886492,0.173980438674244,0.762891685171478,0.248295635885446,0.5,0.325196018466843,0.962330070374806
33.7408312958435,0.068605743424584,0.868779948396609,0.261577071432485,0.5,0.00593989409691965,0.790510983483385
24.7545726356054,0.0935105949470253,0.836902800658979,0.115229585859691,0.5,0.152854259676185,0.891887920320182
32.8615424939388,0.0704414534175252,0.866325785244704,0.362021836950177,0.5,0.00500694782375143,0.817626371521704
44.1972746142045,0.0523746053352996,0.893215576073866,0.167730643714779,0.5,0.15975488062638,0.978801989654462
34.0115344935478,0.0680596994309078,0.869805075395366,0.465157017580931,0.5,0.190307167691253,0.901007650009287
47.5787692958342,0.0486522633744856,0.899408284023669,0.296470552842201,0.5,0.00757751604654113,0.633737196502066
14.1927222281507,0.163098719019772,0.770875763747454,0.186010350552859,0.5,0.19997429206538,0.86574094354564
43.9371191380376,0.0526847198957752,0.892969984202212,0.497686629316854,0.5,0.00618110564291484,0.965404129259367
46.9822670453275,0.0492699684453611,0.898369359120212,0.485974372159638,0.5,0.106283113956717,0.664801185490856
25.2370641379825,0.0917228248959018,0.838903743315508,0.15014946440105,0.5,0.17167962393766,0.737744079971054
25.0070693534308,0.0925664172038312,0.837873754152824,0.0287719362133725,0.5,0.158682858970059,0.978949962779687
19.7798168678419,0.117029132791328,0.81117182756527,0.463238464226276,0.5,0.0546031326571936,0.67064230765397
47.0794614071686,0.0491682518369326,0.898475120385233,0.426376073603999,0.5,0.0737287455437733,0.67709265556796
38.8602547894583,0.0595676695213732,0.882172915072686,0.299555390115867,0.5,0.0527276262539744,0.620669567972822
37.0349764474611,0.0625034774383798,0.877790389708664,0.155120020037098,0.5,0.0338296327542711,0.786027938917106
21.4128288958292,0.108104110207769,0.82051282051282,0.105679091695375,0.5,0.225731531414971,0.602294669904511
44.1972746142045,0.0523746053352996,0.893215576073866,0.316841618828705,0.5,0.210574384484298,0.938321031017535
43.9371191380376,0.0526847198957752,0.892969984202212,0.361716906573082,0.5,0.0642965432245109,0.99005572929806
35.464851016039,0.065270676416149,0.873567467652495,0.464307748793161,0.5,0.0377542526857797,0.881541193237661
49.614415133894,0.0466560939712348,0.902755267423015,0.0906476342841459,0.5,0.0496197481397046,0.558082641487721
26.8365876551697,0.0862559295748951,0.845473110959837,0.327375902413878,0.5,0.225385839443796,0.989889433140032
33.7408312958435,0.068605743424584,0.868779948396609,0.180688106828613,0.5,0.0780315697628121,0.738224841656566
29.5134619001461,0.0784325072621641,0.855648535564854,0.277897458668624,0.5,0.07200771370492,0.975551615955293
29.8598325117301,0.0775226992283183,0.856686768357574,0.404525278599392,0.5,0.0766286218935877,0.599497101971973
51.8061581891369,0.0446822326867736,0.906147540983607,0.476840839161847,0.5,0.0993917352269856,0.934224415063128
55.4838000494655,0.0417205528956396,0.911201629327902,0.220297906668575,0.5,0.265279659852387,0.70474014495699
23.0355366669681,0.100488859811725,0.828709677419355,0.159937607572306,0.5,0.147511526674191,0.923136511921141
14.1927222281507,0.163098719019772,0.770875763747454,0.301142526983253,0.5,0.267945269608944,0.530041787687454
37.9178478339453,0.0610481592982847,0.879908501715593,0.100945013333597,0.5,0.0705299138769702,0.861611295763088
13.3050291886492,0.173980438674244,0.762891685171478,0.442874493927254,0.5,0.200683535054513,0.538405502803108
48.7816859893889,0.0474525381373317,0.901374292643492,0.429571256532869,0.5,0.406437619474209,0.789564448389752
51.8061581891369,0.0446822326867736,0.906147540983607,0.327016215978304,0.5,0.404912902416752,0.809934706068337
