Arrival Date,Shipments,"Weight (kg, 0.8 Markdown)",Quantity of Synthetic Product
Week 96,8,71133.6,148231
Week 97,17,162550.4,338729
Week 98,12,113003.2,235481
Week 99,4,36425.6,75905
Week 100,10,91124.0,189888
Week 101,4,36679.2,76434
Week 102,10,103011.2,214659
Week 103,21,186719.2,389093
Week 104,7,63916.8,133192
Week 105,5,31592.8,65835
Week 106,12,104948.0,218697
Week 107,25,216540.0,451235
Week 108,14,120504.8,251114
Week 109,5,42954.4,89510
Week 110,13,117136.0,244093
Week 111,8,75872.0,158107
Week 112,24,220233.6,458933
Week 113,7,75293.6,156900
Week 114,13,121380.0,252935
Week 115,7,62532.0,130307
Week 116,18,158620.8,330541
Week 117,18,145868.0,303964
Week 118,10,80086.4,166886
Week 119,4,30670.4,63911
Week 120,11,91769.6,191231
Week 121,15,133938.4,279107
Week 122,21,180001.6,375095
Week 123,8,77420.0,161332
Week 124,12,110543.2,230355
Week 125,17,180342.4,375808
Week 126,7,75589.6,157518
Week 127,8,99809.6,207990
Week 128,19,184416.8,384298
Week 129,16,146087.2,304423
Week 130,7,64825.6,135088
Week 131,3,26338.4,54885
Week 132,5,69361.6,144540
Week 133,2,19449.6,40530
Week 134,1,11248.8,23441
Week 135,3,26751.2,55745
Week 136,4,32338.4,67387
Week 137,2,21760.8,45346
Week 138,4,37168.8,77453
Week 139,6,54080.8,112697
Week 140,7,95605.6,199228
Week 141,5,45412.8,94633
Week 142,11,94485.6,196894
Week 143,4,31780.8,66226
Week 144,6,49495.2,103141
Week 145,3,22801.6,47515
Week 146,8,73390.4,152934
Week 147,14,118979.2,247934
Week 148,8,67299.2,140240
Week 149,8,69057.6,143905
Week 150,1,8578.4,17876
Week 151,6,82024.0,170928
Week 152,8,86072.8,179363
Week 153,6,66775.2,139149
Week 154,12,127759.2,266232
Week 155,6,69940.8,145745
Week 156,1,8156.0,16996
Week 157,3,23416.8,48796
Week 158,16,135276.8,281893
Week 159,16,212028.8,441840
Week 160,7,63437.6,132195
Week 161,11,106656.8,222256
Week 162,12,106228.0,221363
Week 163,2,25096.0,52296
Week 164,6,74203.2,154629
Week 165,19,222471.2,463599
Week 166,17,214300.8,446573
Week 167,6,117920.8,245732
Week 168,7,69458.4,144740
Week 169,3,28777.6,59968
Week 170,6,58549.6,122009
Week 171,14,133184.0,277537
Week 172,10,95295.2,198581
Week 173,9,95573.6,199162
Week 174,6,52666.4,109748
Week 175,13,124031.2,258462
Week 176,14,126788.0,264207
Week 177,7,63268.0,131840
Week 178,5,45744.8,95325
Week 179,8,74264.0,154755
Week 180,17,156520.0,326162
Week 181,5,42942.4,89485
Week 182,7,64634.4,134688
Week 183,13,131566.4,274165
Week 184,8,82618.4,172164
Week 185,9,85651.2,178484
Week 186,5,44523.2,92780
Week 187,5,50198.4,104605
Week 188,7,73869.6,153933
Week 189,7,73390.4,152935
Week 190,6,62298.4,129820
Week 191,6,65511.2,136516
Week 192,7,72473.6,151024
Week 193,6,65139.2,135741
Week 194,4,35018.4,72973
