Arrival Date,Shipments,"Weight (kg, 0.8 Markdown)",Quantity of Synthetic Product
Week 81,2,26817.6,32461
Week 82,10,180931.2,219011
Week 83,1,22100.8,26752
Week 84,2,11807.2,14292
Week 85,7,160812.0,194658
Week 86,1,4937.6,5976
Week 87,3,53984.8,65347
Week 88,3,51921.6,62849
Week 89,1,4524.8,5477
Week 90,2,24817.6,30040
Week 91,1,16020.8,19393
Week 92,2,16210.4,19621
Week 93,1,16232.8,19649
Week 94,3,26471.2,32042
Week 95,1,5346.4,6471
Week 96,4,103884.0,125748
Week 97,2,46962.4,56846
Week 98,2,27404.8,33172
Week 99,8,107245.6,129817
Week 100,2,28920.0,35006
Week 101,2,47188.0,57120
Week 102,1,5348.8,6474
Week 103,2,6632.0,8027
Week 104,4,27774.4,33619
Week 105,5,72064.8,87231
Week 106,7,157876.0,191103
Week 107,4,28222.4,34161
Week 108,4,49705.6,60166
Week 109,3,52757.6,63861
Week 110,2,27935.2,33814
Week 111,1,24257.6,29363
Week 112,1,12539.2,15178
Week 113,1,17113.6,20715
Week 114,1,11476.0,13891
Week 115,5,38922.4,47113
Week 116,4,40507.2,49031
Week 117,1,17712.0,21440
Week 118,2,10033.6,12145
Week 119,4,55191.2,66807
Week 120,2,36163.2,43774
Week 121,2,35125.6,42519
Week 122,4,17278.4,20915
Week 123,2,21816.0,26407
Week 124,3,27737.6,33575
Week 125,4,26304.0,31838
Week 126,3,37463.2,45348
Week 127,7,57776.0,69933
Week 128,2,46308.0,56055
Week 129,2,46943.2,56823
Week 130,10,161233.6,195167
Week 131,5,112581.6,136277
Week 132,1,9474.4,11468
Week 133,4,51428.0,62252
Week 134,4,84012.0,101695
Week 135,4,40091.2,48528
Week 136,4,77032.8,93246
Week 137,1,29513.6,35725
Week 138,5,77697.6,94051
Week 139,4,60050.4,72689
Week 140,1,27116.0,32823
Week 141,6,86017.6,104121
Week 142,12,169757.6,205486
Week 143,4,69750.4,84431
Week 144,5,80458.4,97391
Week 145,4,88887.2,107596
Week 146,7,169879.2,205635
Week 147,9,109060.8,132015
Week 148,8,145847.2,176542
Week 149,7,62646.4,75829
Week 150,3,16752.8,20277
Week 151,6,115502.4,139811
Week 152,5,130160.0,157555
Week 153,5,138440.8,167579
Week 154,4,50300.0,60886
Week 155,5,71224.8,86215
Week 156,1,17140.0,20747
Week 157,1,30280.0,36653
Week 158,2,39652.0,47997
Week 159,5,85428.8,103408
Week 160,3,62538.4,75700
Week 161,3,16826.4,20367
Week 162,3,18338.4,22197
Week 163,6,42524.0,51472
Week 164,1,6055.2,7329
Week 165,3,10709.6,12963
Week 166,1,22789.6,27586
Week 167,3,13406.4,16227
Week 168,3,17994.4,21780
Week 169,4,40053.6,48482
Week 170,1,23767.2,28770
Week 171,1,24936.0,30184
Week 172,5,71460.0,86500
Week 173,2,39542.4,47865
Week 174,8,179458.4,217229
Week 175,2,16509.6,19984
Week 176,1,10244.8,12401
Week 177,7,73032.8,88403
Week 178,1,22280.8,26970
Week 179,2,4968.0,6013
Week 180,4,42200.0,51081
Week 181,6,30911.2,37415
Week 182,1,11839.2,14331
Week 183,7,93092.8,112685
Week 184,5,97149.6,117597
Week 185,3,26750.4,32380
Week 186,6,66670.4,80701
Week 187,2,28434.4,34419
Week 188,1,20434.4,24735
Week 189,2,19454.4,23549
Week 190,1,20458.4,24764
Week 191,1,27887.2,33757
Week 192,4,71687.2,86776
Week 193,3,31010.4,37537
Week 194,6,105758.4,128016
Week 195,6,125219.2,151573
Week 196,5,103493.6,125276
Week 197,4,59146.4,71593
Week 198,7,119761.6,144967
Week 199,2,40631.2,49183
Week 200,1,4880.8,5908
Week 201,2,23479.2,28421
Week 202,2,13572.0,16428
Week 203,2,9629.6,11655
Week 204,1,4198.4,5082
Week 205,1,4419.2,5349
Week 206,1,5144.8,6227
Week 207,2,19073.6,23087
Week 208,1,13460.8,16294
Week 209,3,33115.2,40084
Week 210,1,14280.0,17285
Week 211,2,19387.2,23468
Week 212,2,15881.6,19224
Week 213,1,8812.0,10666
Week 214,1,5761.6,6974
Week 215,1,4590.4,5556
Week 216,1,9617.6,11642
Week 217,2,26309.6,31847
Week 218,2,10259.2,12418
Week 219,2,45539.2,55124
Week 220,2,39410.4,47705
Week 221,3,51888.0,62809
Week 222,1,8673.6,10499
Week 223,1,9683.2,11721
Week 224,2,14798.4,17912
Week 225,1,4697.6,5686
Week 226,1,8129.6,9840
Week 227,2,18342.4,22202
Week 228,1,10637.6,12876
Week 229,1,5527.2,6690
Week 230,1,17729.6,21461
Week 231,2,25484.8,30848
Week 232,1,11500.8,13921
Week 233,2,23860.0,28882
Week 234,3,52064.0,63021
Week 235,3,42461.6,51398
Week 236,1,5305.6,6422
Week 237,2,14284.0,17290
Week 238,2,15046.4,18213
Week 239,3,26639.2,32246
Week 240,1,9689.6,11729
Week 241,1,1380.0,1670
Week 242,2,47056.8,56961
Week 243,2,5035.2,6095
Week 244,2,11580.8,14017
Week 245,1,4102.4,4965
Week 246,1,4455.2,5392
Week 247,1,4694.4,5682
Week 248,1,3101.6,3754
Week 249,1,3789.6,4587
Week 250,1,9039.2,10941
Week 251,1,4257.6,5153
Week 252,4,44647.2,54044
Week 253,2,48088.8,58210
Week 254,3,54956.8,66524
Week 255,3,64652.0,78259
Week 256,2,55138.4,66743
Week 257,4,74272.0,89904
Week 258,8,88366.4,106963
Week 259,3,14840.8,17964
Week 260,7,79199.2,95865
Week 261,5,51924.0,62851
Week 262,7,64268.0,77792
Week 263,11,124992.8,151296
Week 264,9,144457.6,174859
Week 265,9,125191.2,151539
Week 266,8,81174.4,98256
Week 267,6,55695.2,67416
Week 268,9,72815.2,88138
Week 269,8,61067.2,73918
Week 270,2,4421.6,5351
Week 271,1,5380.0,6512
Week 272,3,7697.6,9316
Week 273,1,6948.8,8411
Week 274,3,6644.0,8041
Week 275,2,4043.2,4893
Week 276,1,4442.4,5377
Week 277,5,102896.0,124552
Week 278,4,78467.2,94982
Week 279,6,90437.6,109471
Week 280,5,99100.0,119956
Week 281,6,52654.4,63734
Week 282,2,37273.6,45118
Week 283,3,11492.8,13911
Week 284,2,17243.2,20872
Week 285,3,16019.2,19389
Week 286,4,30922.4,37429
Week 287,5,35866.4,43414
Week 288,6,51596.0,62454
Week 289,1,984.8,1192
Week 290,1,24639.2,29825
Week 291,1,7836.8,9486
Week 292,3,17894.4,21660
