Arrival Date,Shipments,"Weight (kg, 0.8 Markdown)",Quantity of Synthetic Product
Week 86,8,71940.8,170538
Week 87,7,51027.2,120958
Week 88,10,80339.2,190444
Week 89,3,17588.8,41695
Week 90,9,79670.4,188859
Week 91,11,79715.2,188965
Week 92,9,60965.6,144519
Week 93,4,38351.2,90913
Week 94,7,61172.8,145012
Week 95,10,89999.2,213345
Week 96,4,27326.4,64777
Week 97,6,44644.8,105831
Week 98,4,28611.2,67823
Week 99,4,44023.2,104359
Week 100,2,31660.8,75053
Week 101,6,43723.2,103645
Week 102,6,36501.6,86527
Week 103,2,28321.6,67138
Week 104,3,25832.0,61235
Week 105,5,56076.8,132931
Week 106,7,72495.2,171852
Week 107,8,71225.6,168841
Week 108,6,60776.8,144074
Week 109,10,95664.8,226775
Week 110,3,29339.2,69549
Week 111,7,51256.8,121504
Week 112,8,65268.0,154718
Week 113,8,103990.4,246512
Week 114,5,81319.2,192771
Week 115,4,56338.4,133552
Week 116,9,98788.0,234178
Week 117,5,78609.6,186347
Week 118,9,58176.0,137905
Week 119,1,32681.6,77473
Week 120,4,36335.2,86133
Week 121,7,48940.0,116011
Week 122,6,47198.4,111884
Week 123,6,39590.4,93850
Week 124,5,58376.8,138383
Week 125,5,36889.6,87447
Week 126,6,66412.8,157432
Week 127,4,69312.0,164307
Week 128,3,34869.6,82659
Week 129,8,103915.2,246334
Week 130,3,50456.0,119609
Week 131,4,51403.2,121853
Week 132,4,60656.8,143789
Week 133,7,65020.0,154132
Week 134,6,61015.2,144638
Week 135,3,24985.6,59229
Week 136,5,26694.4,63279
Week 137,4,38652.0,91625
Week 138,5,54243.2,128585
Week 139,7,64016.0,151752
Week 140,7,49324.8,116925
Week 141,7,80986.4,191982
Week 142,8,84183.2,199557
Week 143,4,49608.0,117598
Week 144,7,75278.4,178449
Week 145,6,66140.8,156788
Week 146,7,75817.6,179725
Week 147,3,22688.8,53785
Week 148,4,34412.0,81574
Week 149,2,23872.8,56591
Week 150,4,18291.2,43359
Week 151,4,23991.2,56870
Week 152,5,27677.6,65610
Week 153,4,27000.0,64003
Week 154,7,42905.6,101708
Week 155,2,15891.2,37670
Week 156,6,38770.4,91904
Week 157,3,39507.2,93653
Week 158,4,46346.4,109865
Week 159,7,40421.6,95820
Week 160,5,49493.6,117326
Week 161,2,14603.2,34616
Week 162,1,7891.2,18706
Week 163,2,18039.2,42762
Week 164,2,8651.2,20507
Week 165,4,37660.0,89273
Week 166,3,22852.0,54171
Week 167,5,59871.2,141926
Week 168,5,40510.4,96031
Week 169,9,96084.0,227769
Week 170,4,70172.0,166346
Week 171,6,107600.8,255072
Week 172,8,85901.6,203633
Week 173,10,105972.8,251210
Week 174,12,135692.0,321660
Week 175,6,80715.2,191337
Week 176,4,26775.2,63471
Week 177,2,13690.4,32453
Week 178,4,23900.0,56654
Week 179,7,88024.0,208663
Week 180,8,129733.6,307540
Week 181,3,17804.0,42204
Week 182,7,75938.4,180015
Week 183,7,89764.0,212788
Week 184,2,18861.6,44712
Week 185,3,20478.4,48544
Week 186,5,74916.0,177590
Week 187,5,47460.8,112506
Week 188,9,89796.8,212865
Week 189,5,53896.0,127761
Week 190,6,62812.0,148897
Week 191,4,22800.8,54048
Week 192,5,49341.6,116965
Week 193,8,74862.4,177462
Week 194,7,69545.6,164860
Week 195,5,63208.0,149837
Week 196,7,69844.8,165568
Week 197,7,59388.8,140782
Week 198,6,52907.2,125417
Week 199,6,64418.4,152704
Week 200,5,72325.6,171450
Week 201,4,55912.0,132540
Week 202,4,47229.6,111959
Week 203,4,40991.2,97170
Week 204,4,32226.4,76393
Week 205,3,14737.6,34935
Week 206,5,27276.0,64657
Week 207,8,40830.4,96787
Week 208,6,23904.8,56664
Week 209,7,61625.6,146084
Week 210,7,53542.4,126922
Week 211,5,57436.0,136153
Week 212,5,25384.8,60175
Week 213,6,38344.0,90894
Week 214,3,23941.6,56753
Week 215,6,23594.4,55929
Week 216,5,22207.2,52641
Week 217,5,47646.4,112946
Week 218,4,37876.8,89788
Week 219,1,11876.8,28154
Week 220,4,41102.4,97434
Week 221,8,88004.8,208617
Week 222,4,39349.6,93279
Week 223,1,13928.0,33017
Week 224,4,44255.2,104909
Week 225,5,77820.8,184477
Week 226,7,130448.8,309233
Week 227,8,98504.8,233509
Week 228,8,89361.6,211834
Week 229,6,87639.2,207751
Week 230,6,110764.8,262573
Week 231,7,87650.4,207778
Week 232,6,81735.2,193756
Week 233,9,76090.4,180372
Week 234,6,63258.4,149954
Week 235,8,67893.6,160941
Week 236,8,56574.4,134109
Week 237,9,91737.6,217467
Week 238,5,33097.6,78459
Week 239,8,57006.4,135134
Week 240,9,85974.4,203804
Week 241,13,99145.6,235025
Week 242,12,94710.4,224512
Week 243,6,45914.4,108840
Week 244,5,71126.4,168608
Week 245,8,79768.8,189092
Week 246,8,63952.8,151601
Week 247,7,36672.8,86932
Week 248,10,54822.4,129956
Week 249,11,73461.6,174140
Week 250,10,84816.0,201056
Week 251,3,8388.0,19883
Week 252,4,16032.8,38004
Week 253,8,46968.8,111339
Week 254,6,31862.4,75528
Week 255,2,9167.2,21730
Week 256,8,29631.2,70239
Week 257,6,36883.2,87432
Week 258,4,23983.2,56852
Week 259,1,22880.8,54240
Week 260,4,17404.8,41256
Week 261,1,5305.6,12577
Week 262,2,9564.8,22673
Week 263,6,51892.8,123013
