Arrival Date,Shipments,"Weight (kg, 0.8 Markdown)",Quantity of Synthetic Product
Week 225,1,27476.8,29832
Week 226,1,8576.0,9311
Week 227,1,24282.4,26364
Week 228,2,34223.2,37156
Week 229,2,50610.4,54948
Week 230,3,54961.6,59673
Week 231,3,36008.8,39095
Week 232,3,42619.2,46271
Week 233,2,25068.8,27218
Week 234,2,19352.8,21011
Week 235,2,41312.0,44853
Week 236,1,23200.0,25189
Week 237,2,19701.6,21390
Week 238,3,37496.0,40709
Week 239,2,50315.2,54629
Week 240,2,13818.4,15002
Week 241,2,36208.0,39311
Week 242,1,25383.2,27559
Week 243,1,18899.2,20519
Week 244,3,32450.4,35232
Week 245,3,48974.4,53172
Week 246,3,29590.4,32126
Week 247,2,27880.8,30271
Week 248,2,23062.4,25039
Week 249,7,103381.6,112242
Week 250,3,52148.8,56618
Week 251,2,24028.0,26087
Week 252,2,42407.2,46042
Week 253,3,47558.4,51635
Week 254,1,14960.0,16242
Week 255,6,106757.6,115908
Week 256,2,26403.2,28666
Week 257,2,40279.2,43731
Week 258,3,30045.6,32621
Week 259,2,25538.4,27727
Week 260,2,39152.0,42508
Week 261,1,3477.6,3775
Week 262,1,10440.8,11336
Week 263,1,14543.2,15790
Week 264,4,69500.8,75457
Week 265,2,33316.0,36172
Week 266,2,28970.4,31453
Week 267,2,30584.0,33206
Week 268,2,39232.0,42595
Week 269,1,23540.8,25559
Week 270,2,29926.4,32491
Week 271,3,42455.2,46093
Week 272,4,60803.2,66014
Week 273,2,32514.4,35301
Week 274,1,14054.4,15259
Week 275,2,34655.2,37625
Week 276,3,50942.4,55309
Week 277,2,27916.8,30310
Week 278,1,15122.4,16419
Week 279,1,23756.8,25793
Week 280,1,11636.0,12633
Week 281,2,35836.0,38908
Week 282,1,9939.2,10791
Week 283,1,25904.0,28125
Week 284,4,76072.0,82593
Week 285,3,55380.8,60128
Week 286,1,8423.2,9145
Week 287,2,30152.8,32737
Week 288,1,22556.0,24489
Week 289,1,21080.0,22887
Week 290,1,22424.8,24347
Week 291,1,21950.4,23832
Week 292,1,16517.6,17933
Week 293,3,62844.0,68231
Week 294,2,39021.6,42366
Week 295,3,62156.0,67483
Week 296,2,24332.0,26417
Week 297,2,41316.8,44858
Week 298,3,57158.4,62057
Week 299,1,22895.2,24858
Week 300,4,84716.8,91978
Week 301,1,3682.4,3998
Week 302,2,39140.0,42495
Week 303,4,69154.4,75082
Week 304,2,49128.0,53339
Week 305,2,29696.8,32242
Week 306,1,25937.6,28161
Week 307,2,51032.8,55407
Week 308,2,29798.4,32352
Week 309,2,43842.4,47600
Week 310,2,41624.8,45192
Week 311,2,34210.4,37143
Week 312,1,11261.6,12227
Week 313,2,19324.8,20981
Week 314,1,12484.8,13555
Week 315,1,20170.4,21899
Week 316,1,9676.8,10506
Week 317,1,21040.8,22844
Week 318,1,19200.0,20846
Week 319,1,9451.2,10261
Week 320,1,3754.4,4076
Week 321,1,5125.6,5565
Week 322,1,15819.2,17175
Week 323,2,39032.0,42378
Week 324,6,93804.0,101844
Week 325,1,20596.0,22361
Week 326,2,52037.6,56498
Week 327,1,15228.0,16533
Week 328,1,20448.8,22202
Week 329,1,25580.0,27773
Week 330,1,8479.2,9206
