Arrival Date,Shipments,"Weight (kg, 0.8 Markdown)",Quantity of Synthetic Product
Week 129,6,52656.0,89053
Week 130,2,14051.2,23763
Week 131,1,5599.2,9469
Week 132,3,48212.8,81540
Week 133,6,60092.0,101628
Week 134,1,5883.2,9950
Week 135,3,9935.2,16802
Week 136,1,5573.6,9426
Week 137,1,4856.8,8214
Week 138,1,4873.6,8242
Week 139,1,5460.0,9234
Week 140,1,9311.2,15747
Week 141,2,6814.4,11524
Week 142,2,9679.2,16369
Week 143,2,11138.4,18837
Week 144,5,30138.4,50969
Week 145,4,28405.6,48040
Week 146,3,25323.2,42827
Week 147,3,20890.4,35330
Week 148,4,22931.2,38781
Week 149,6,37964.8,64207
Week 150,6,33704.8,57000
Week 151,4,33902.4,57336
Week 152,3,29232.8,49439
Week 153,5,32040.0,54186
Week 154,2,10096.0,17074
Week 155,2,10211.2,17269
Week 156,1,9877.6,16705
Week 157,4,19976.8,33785
Week 158,2,11071.2,18724
Week 159,2,5010.4,8473
Week 160,2,7528.0,12731
Week 161,1,8687.2,14692
Week 162,2,13103.2,22160
Week 163,3,25704.0,43471
Week 164,3,30063.2,50844
Week 165,2,9165.6,15501
Week 166,2,13207.2,22336
Week 167,1,10327.2,17466
Week 168,1,9007.2,15233
Week 169,1,12576.8,21270
Week 170,1,19071.2,32254
Week 171,1,18864.0,31904
Week 172,1,14085.6,23822
Week 173,7,72072.8,121893
Week 174,4,66646.4,112716
Week 175,8,134255.2,227058
Week 176,6,100507.2,169983
Week 177,5,79665.6,134734
Week 178,2,29964.0,50676
Week 179,4,54895.2,92840
Week 180,4,51748.8,87519
Week 181,3,28936.8,48938
Week 182,2,38983.2,65930
Week 183,5,63112.8,106738
Week 184,5,50888.8,86064
Week 185,3,35839.2,60612
Week 186,1,8958.4,15151
Week 187,3,63268.8,107004
Week 188,1,5766.4,9752
Week 189,1,3809.6,6443
Week 190,1,20152.8,34083
Week 191,2,26683.2,45128
Week 192,2,28687.2,48516
Week 193,1,13783.2,23311
Week 194,2,15692.0,26538
Week 195,2,28548.8,48282
Week 196,1,20071.2,33945
Week 197,1,18502.4,31292
Week 198,1,4581.6,7748
Week 199,3,27500.0,46508
