Arrival Date,Shipments,"Weight (kg, 0.8 Markdown)",Quantity of Synthetic Product
Week 88,2,27864.0,51674
Week 89,3,82030.4,152127
Week 90,3,54401.6,100888
Week 91,6,96670.4,179275
Week 92,5,108776.0,201726
Week 93,7,139652.0,258984
Week 94,4,89489.6,165959
Week 95,8,130578.4,242158
Week 96,3,53780.8,99736
Week 97,2,43582.4,80824
Week 98,2,45954.4,85223
Week 99,2,37436.8,69427
Week 100,2,34173.6,63375
Week 101,4,71591.2,132766
Week 102,1,20144.0,37357
Week 103,4,53318.4,98880
Week 104,3,43068.0,79870
Week 105,5,58818.4,109078
Week 106,2,37128.0,68854
Week 107,1,7465.6,13845
Week 108,4,112270.4,208207
Week 109,6,143302.4,265756
Week 110,4,89163.2,165354
Week 111,4,79988.8,148339
Week 112,8,151840.0,281588
Week 113,4,73443.2,136200
Week 114,2,44373.6,82291
Week 115,2,30272.8,56141
Week 116,2,41231.2,76464
Week 117,4,51664.0,95811
Week 118,2,42615.2,79030
Week 119,3,88976.8,165008
Week 120,8,160716.8,298051
Week 121,3,44577.6,82669
Week 122,3,49094.4,91045
Week 123,4,68084.8,126263
Week 124,4,53129.6,98528
Week 125,3,58809.6,109062
Week 126,5,60310.4,111846
Week 127,2,38121.6,70696
Week 128,2,34137.6,63308
Week 129,3,45292.0,83994
Week 130,3,13678.4,25366
Week 131,2,24253.6,44978
Week 132,4,59692.8,110700
Week 133,4,63118.4,117053
Week 134,6,119699.2,221982
Week 135,1,7547.2,13996
Week 136,1,27637.6,51254
Week 137,3,48463.2,89876
Week 138,1,39838.4,73881
Week 139,3,43711.2,81062
Week 140,8,163530.4,303268
Week 141,3,47101.6,87350
Week 142,2,13628.0,25272
Week 143,6,102180.8,189493
Week 144,1,38624.0,71629
Week 145,3,61573.6,114189
Week 146,1,32181.6,59681
Week 147,4,80135.2,148611
Week 148,6,137164.0,254373
Week 149,7,184011.2,341251
Week 150,3,62405.6,115731
Week 151,3,81119.2,150437
Week 152,4,85632.8,158806
Week 153,3,64490.4,119599
Week 154,7,118297.6,219381
Week 155,1,15594.4,28920
Week 156,4,59041.6,109493
Week 157,4,22804.0,42289
Week 158,4,42464.0,78749
Week 159,3,27355.2,50730
Week 160,3,20628.0,38253
Week 161,2,26221.6,48627
Week 162,1,15539.2,28817
Week 163,4,51562.4,95622
Week 164,3,72012.8,133548
Week 165,3,54714.4,101468
Week 166,1,7495.2,13900
Week 167,4,36050.4,66854
Week 168,3,62454.4,115821
Week 169,5,89964.8,166839
Week 170,4,70876.0,131439
Week 171,4,79252.8,146975
Week 172,4,82272.0,152574
Week 173,3,43964.8,81532
Week 174,1,4636.8,8599
Week 175,3,36664.0,67994
Week 176,3,36760.8,68173
Week 177,2,32708.0,60657
Week 178,2,33354.4,61855
Week 179,2,45834.4,85000
Week 180,3,76226.4,141363
Week 181,4,84136.8,156033
Week 182,3,61917.6,114826
Week 183,3,38507.2,71411
Week 184,3,25560.8,47402
Week 185,4,24654.4,45720
Week 186,1,35071.2,65040
Week 187,3,72074.4,133662
Week 188,4,40320.8,74774
Week 189,3,69820.0,129482
Week 190,4,111921.6,207559
Week 191,1,4784.0,8872
Week 192,1,10221.6,18956
Week 193,1,4496.8,8339
Week 194,2,28397.6,52663
Week 195,2,12135.2,22504
Week 196,1,5130.4,9514
Week 197,1,9130.4,16932
Week 198,1,5615.2,10413
Week 199,1,5008.8,9288
Week 200,1,5404.8,10023
Week 201,1,5017.6,9305
Week 202,1,11271.2,20902
Week 203,1,5243.2,9723
Week 204,1,12319.2,22846
Week 205,1,14056.0,26067
Week 206,1,21259.2,39425
Week 207,1,9285.6,17220
Week 208,1,10992.0,20385
Week 209,1,6065.6,11248
Week 210,1,9328.8,17300
Week 211,1,4776.8,8858
Week 212,1,3792.0,7032
Week 213,1,3953.6,7332
Week 214,1,8413.6,15603
Week 215,1,7067.2,13106
Week 216,1,4356.0,8078
Week 217,1,5056.8,9377
Week 218,1,4753.6,8815
Week 219,1,4172.8,7738
Week 220,1,3968.8,7360
Week 221,1,3741.6,6938
Week 222,1,4052.8,7516
Week 223,1,3727.2,6912
Week 224,1,7868.8,14592
Week 225,1,7672.0,14227
Week 226,1,9445.6,17517
Week 227,1,4309.6,7992
Week 228,1,4160.8,7716
Week 229,1,8946.4,16591
Week 230,1,4459.2,8269
Week 231,1,3794.4,7036
Week 232,1,8168.8,15149
Week 233,1,8056.8,14941
Week 234,2,8930.4,16561
Week 235,1,8522.4,15805
Week 236,1,4528.0,8397
Week 237,2,12949.6,24015
Week 238,1,9026.4,16739
Week 239,1,4419.2,8195
Week 240,1,3843.2,7127
Week 241,1,4760.8,8829
Week 242,1,8398.4,15575
Week 243,1,9316.8,17278
Week 244,1,10136.8,18799
Week 245,2,12378.4,22955
Week 246,2,22879.2,42429
Week 247,1,36428.0,67556
Week 248,1,32977.6,61157
Week 249,1,15056.8,27923
Week 250,1,27669.6,51314
