Arrival Date,Shipments,"Weight (kg, 0.8 Markdown)",Quantity of Synthetic Product
Week 128,7,38424.0,40131
Week 129,9,28546.4,29813
Week 130,7,30027.2,31361
Week 131,17,70442.4,73569
Week 132,13,59064.0,61689
Week 133,9,51534.4,53822
Week 134,13,62040.8,64797
Week 135,9,37108.0,38755
Week 136,12,39669.6,41430
Week 137,11,65367.2,68272
Week 138,15,106950.4,111705
Week 139,4,28334.4,29594
Week 140,10,39112.8,40850
Week 141,11,43725.6,45668
Week 142,15,68940.0,72003
Week 143,10,46669.6,48742
Week 144,3,13641.6,14247
Week 145,5,23057.6,24082
Week 146,1,9208.0,9618
Week 147,6,28549.6,29818
Week 148,3,13092.0,13673
Week 149,3,8579.2,8960
Week 150,2,8735.2,9123
Week 151,6,28476.0,29742
Week 152,4,36349.6,37966
Week 153,2,4211.2,4398
Week 154,3,12828.0,13398
Week 155,4,23990.4,25056
Week 156,2,10108.0,10557
Week 157,4,24831.2,25935
Week 158,1,3912.8,4087
Week 159,4,30541.6,31900
Week 160,3,22169.6,23155
Week 161,1,4517.6,4718
Week 162,1,9848.0,10286
Week 163,1,2920.0,3050
Week 164,1,4517.6,4718
Week 165,4,59075.2,61704
Week 166,4,23076.8,24103
Week 167,4,25942.4,27095
Week 168,1,14545.6,15193
Week 169,2,35172.0,36737
Week 170,5,48116.8,50258
Week 171,1,10022.4,10468
Week 172,2,15397.6,16082
Week 173,3,8352.0,8722
Week 174,4,58556.8,61162
Week 175,4,37904.8,39590
Week 176,3,18972.0,19816
Week 177,5,24531.2,25622
Week 178,2,12497.6,13053
Week 179,11,46472.8,48534
Week 180,3,13644.8,14251
Week 181,9,36415.2,38032
Week 182,8,34197.6,35717
Week 183,5,21198.4,22140
Week 184,10,34131.2,35646
Week 185,11,53844.8,56236
Week 186,7,34075.2,35591
Week 187,8,49986.4,52208
Week 188,7,56499.2,59012
Week 189,8,62844.0,65638
Week 190,8,74044.8,77338
Week 191,2,11430.4,11938
Week 192,1,1535.2,1603
Week 193,8,79321.6,82850
Week 194,3,34007.2,35520
Week 195,6,83664.0,87385
Week 196,3,18056.8,18859
Week 197,4,42811.2,44716
Week 198,6,64488.8,67357
Week 199,4,26680.0,27867
Week 200,5,25655.2,26795
Week 201,3,25354.4,26482
Week 202,6,36275.2,37887
Week 203,6,37268.8,38926
Week 204,6,48655.2,50818
Week 205,8,96233.6,100515
Week 206,5,70592.0,73733
Week 207,9,65163.2,68059
Week 208,6,75381.6,78735
Week 209,2,35642.4,37229
Week 210,7,59505.6,62152
Week 211,2,25652.0,26793
Week 212,6,59651.2,62305
Week 213,1,11895.2,12424
Week 214,7,53828.0,56222
Week 215,2,21813.6,22784
Week 216,4,37945.6,39634
Week 217,3,30513.6,31871
Week 218,7,64432.0,67298
Week 219,5,50200.8,52434
Week 220,7,76508.8,79912
Week 221,4,46315.2,48375
Week 222,2,33188.0,34665
Week 223,3,32195.2,33627
Week 224,3,27348.0,28565
Week 225,2,32352.0,33792
Week 226,2,10352.8,10813
Week 227,4,29700.0,31020
Week 228,3,13026.4,13605
Week 229,3,19449.6,20314
Week 230,2,6881.6,7187
Week 231,4,18332.0,19146
Week 232,1,9872.0,10311
Week 233,2,27292.0,28506
Week 234,2,22531.2,23533
Week 235,3,28564.8,29835
Week 236,3,34996.8,36554
Week 237,2,24640.8,25737
Week 238,2,24731.2,25831
Week 239,2,34878.4,36431
Week 240,1,7848.8,8198
Week 241,1,12703.2,13268
Week 242,2,18163.2,18971
Week 243,2,11888.8,12417
Week 244,2,9547.2,9972
Week 245,2,24997.6,26110
Week 246,3,32187.2,33619
Week 247,3,41506.4,43353
Week 248,3,59314.4,61954
Week 249,1,5671.2,5923
Week 250,3,33590.4,35085
Week 251,2,35189.6,36755
Week 252,4,61987.2,64745
Week 253,4,76641.6,80053
Week 254,1,20648.0,21567
Week 255,4,47077.6,49172
Week 256,1,8352.8,8724
Week 257,2,29458.4,30769
Week 258,3,45529.6,47556
Week 259,5,104377.6,109023
Week 260,7,117386.4,122610
Week 261,5,79529.6,83069
Week 262,4,53152.8,55518
Week 263,6,109688.8,114571
Week 264,4,56623.2,59142
Week 265,11,216664.8,226310
Week 266,5,60104.8,62779
Week 267,5,71900.0,75098
Week 268,3,40496.0,42297
Week 269,8,130968.8,136798
Week 270,7,110520.8,115439
Week 271,5,51503.2,53794
Week 272,3,47305.6,49410
Week 273,5,42272.0,44151
Week 274,1,12448.0,13002
Week 275,3,9993.6,10437
Week 276,2,27229.6,28441
Week 277,4,39937.6,41713
Week 278,3,30676.8,32041
Week 279,2,13499.2,14100
Week 280,2,9256.0,9668
Week 281,1,7278.4,7602
Week 282,2,12361.6,12911
Week 283,2,11475.2,11985
Week 284,1,1201.6,1255
Week 285,1,877.6,916
Week 286,1,5248.0,5481
Week 287,1,141.6,147
Week 288,1,15.2,15
