Arrival Date,Shipments,"Weight (kg, 0.8 Markdown)",Quantity of Synthetic Product
Week 137,8,157579.2,265850
Week 138,2,14267.2,24070
Week 139,1,27752.0,46820
Week 140,1,36131.2,60957
Week 141,2,42544.0,71775
Week 142,1,26691.2,45030
Week 143,1,31675.2,53439
Week 144,1,22565.6,38070
Week 145,1,19313.6,32584
Week 146,1,36200.8,61074
Week 147,3,41300.0,69676
Week 148,1,23744.0,40058
Week 149,1,29420.0,49634
Week 150,2,80481.6,135781
Week 151,2,37714.4,63628
Week 152,3,58512.0,98714
Week 153,1,18616.8,31408
Week 154,4,48468.0,81768
Week 155,3,44300.0,74738
Week 156,5,106478.4,179639
Week 157,3,43331.2,73103
Week 158,2,33635.2,56745
Week 159,2,33941.6,57262
Week 160,4,56848.0,95906
Week 161,4,48492.8,81810
Week 162,3,16229.6,27379
Week 163,5,27141.6,45788
Week 164,5,20787.2,35067
Week 165,2,8361.6,14106
Week 166,4,25736.8,43419
Week 167,4,40754.4,68755
Week 168,2,13932.0,23504
Week 169,3,27699.2,46730
Week 170,3,25256.0,42608
Week 171,3,30222.4,50987
Week 172,4,21267.2,35878
Week 173,2,46241.6,78013
Week 174,3,81396.0,137322
Week 175,3,32120.0,54188
Week 176,1,4189.6,7068
Week 177,1,4420.0,7457
Week 178,7,134086.4,226214
Week 179,2,32920.0,55539
Week 180,6,166136.0,280286
Week 181,2,39670.4,66927
Week 182,4,73760.8,124441
Week 183,4,59998.4,101223
Week 184,2,14146.4,23866
Week 185,2,13554.4,22867
Week 186,2,15410.4,25998
Week 187,1,8490.4,14324
Week 188,1,7820.8,13194
Week 189,2,12554.4,21180
